Employee ID,Tools and Software Usage,System Downtime,Technical Support Requests,Survey Responses,Engagement Activity Participation,Internal Communication Metrics,Project Completion Rates,Hours Worked,Output Quality,Task Completion Time,Training Participation,Technology Utilization,Age,Gender,Tenure,Department,Job Role, Salary ,Performance Scores,Job Satisfaction Scores,Exit Reasons,,,,,,,,,,,,
885,8,1.9983,9,9,1,9,0.65,39,7,7,FALSE,5,29,Female,10,Sales,Manager," $40,000 ",1,9,Personal Reasons,,,,,,,,,,,,
886,1,3.2471,9,5,2,9,0.5,40,4,6,FALSE,6,47,Male,15,Sales,Analyst," $40,000 ",5,10,Relocation,,,,,,,,,,,,
887,8,0.9070,1,4,1,4,0.65,32,7,6,FALSE,5,26,Male,12,Finance,Clerk," $40,000 ",5,7,Relocation,,,,,,,,,,,,
888,3,2.5824,2,2,0,7,0.61,36,7,3,TRUE,2,27,Female,10,HR,Executive," $40,000 ",2,4,Retirement,,,,,,,,,,,,
889,9,0.0000,5,3,1,7,0.85,37,7,7,TRUE,9,47,Male,16,Marketing,Analyst," $40,000 ",5,3,Career Change,,,,,,,,,,,,
890,2,3.4659,4,6,0,4,1,48,10,10,TRUE,5,25,Female,1,HR,Analyst," $40,000 ",2,10,Relocation,,,,,,,,,,,,
891,10,0.0000,4,8,1,5,0.89,47,10,7,TRUE,5,40,Male,15,Sales,Clerk," $40,000 ",1,6,Personal Reasons,,,,,,,,,,,,
892,9,0.2616,1,8,0,9,0.5,42,5,12,FALSE,10,41,Male,12,HR,Executive," $40,000 ",2,1,N/A,,,,,,,,,,,,
893,6,2.0630,1,5,0,7,0.91,42,10,8,FALSE,9,54,Male,17,Marketing,Manager," $40,000 ",2,3,Career Change,,,,,,,,,,,,
894,1,4.0170,0,5,1,7,0.81,48,9,9,TRUE,3,41,Female,13,Finance,Clerk," $40,000 ",3,2,Career Change,,,,,,,,,,,,
895,5,2.2938,2,10,2,10,0.5,41,4,10,TRUE,5,33,Male,12,IT,Executive," $40,000 ",5,9,Career Change,,,,,,,,,,,,
896,10,0.4870,6,3,1,7,0.85,46,8,13,TRUE,5,22,Male,9,HR,Analyst," $40,000 ",2,3,Relocation,,,,,,,,,,,,
897,9,0.0000,4,7,1,9,0.95,41,9,5,FALSE,2,47,Female,16,IT,Executive," $40,000 ",1,2,Career Change,,,,,,,,,,,,
898,6,1.7195,6,6,1,5,0.52,42,6,7,FALSE,4,35,Female,11,Sales,Analyst," $40,000 ",4,4,Retirement,,,,,,,,,,,,
899,7,0.2902,8,1,0,6,1,41,10,7,TRUE,2,59,Male,18,Finance,Clerk," $40,000 ",2,2,Career Change,,,,,,,,,,,,
900,4,4.8104,5,4,0,3,0.82,48,7,8,FALSE,5,58,Female,7,Finance,Clerk," $40,000 ",5,1,Personal Reasons,,,,,,,,,,,,
901,1,4.4638,1,6,1,1,0.67,43,7,10,TRUE,10,32,Male,8,HR,Assistant," $40,000 ",3,6,Higher Salary,,,,,,,,,,,,
902,5,3.2249,0,6,0,2,0.5,36,5,5,TRUE,2,57,Male,14,Finance,Assistant," $40,000 ",1,10,Personal Reasons,,,,,,,,,,,,
903,2,4.5176,0,3,0,8,0.5,42,4,10,FALSE,10,34,Female,13,HR,Assistant," $40,000 ",3,8,Relocation,,,,,,,,,,,,
904,8,0.4403,9,6,2,1,0.72,35,5,8,FALSE,9,64,Female,21,HR,Clerk," $48,162 ",4,10,Career Change,,,,,,,,,,,,
905,4,4.4361,8,10,2,10,0.69,48,8,11,FALSE,10,24,Female,5,IT,Manager," $40,000 ",2,10,Career Change,,,,,,,,,,,,
906,1,4.3669,5,6,1,7,0.85,48,9,7,FALSE,6,54,Male,15,Finance,Clerk," $40,000 ",2,2,Retirement,,,,,,,,,,,,
907,10,0.0000,5,9,2,5,0.5,33,1,5,TRUE,8,27,Female,6,HR,Executive," $40,000 ",5,9,N/A,,,,,,,,,,,,
908,7,2.5499,3,9,0,6,1,48,5,11,FALSE,9,31,Male,8,IT,Clerk," $40,000 ",2,3,Career Change,,,,,,,,,,,,
909,2,3.8419,1,2,0,8,0.7,38,9,9,FALSE,8,26,Female,3,Marketing,Clerk," $40,000 ",1,8,Personal Reasons,,,,,,,,,,,,
910,3,4.2616,9,4,2,4,1,45,5,8,FALSE,5,44,Male,8,IT,Analyst," $40,000 ",4,8,Relocation,,,,,,,,,,,,
911,9,0.0000,2,9,1,6,0.5,33,3,6,FALSE,5,31,Female,9,IT,Analyst," $40,000 ",3,3,Higher Salary,,,,,,,,,,,,
912,9,0.0000,2,4,0,3,0.56,35,6,6,TRUE,6,23,Male,10,HR,Analyst," $40,000 ",4,3,Career Change,,,,,,,,,,,,
913,2,3.9327,7,8,0,7,1,37,9,7,TRUE,1,34,Female,8,Sales,Clerk," $40,000 ",2,6,Higher Salary,,,,,,,,,,,,
914,3,3.9317,5,10,1,2,1,45,7,7,FALSE,8,61,Male,19,Sales,Manager," $42,014 ",3,1,Career Change,,,,,,,,,,,,
915,9,0.0000,6,3,1,8,1,34,8,4,FALSE,2,23,Female,9,Sales,Executive," $40,000 ",5,4,Relocation,,,,,,,,,,,,
916,1,3.7325,8,3,0,7,0.92,39,8,9,TRUE,6,41,Female,9,IT,Executive," $40,000 ",4,1,N/A,,,,,,,,,,,,
917,2,3.7455,0,9,1,8,0.92,42,8,7,TRUE,9,22,Male,6,HR,Manager," $40,000 ",3,3,Personal Reasons,,,,,,,,,,,,
918,2,5.0000,1,10,2,2,0.5,43,5,10,FALSE,3,58,Female,15,Finance,Manager," $40,000 ",3,9,Relocation,,,,,,,,,,,,
919,10,0.2096,8,8,3,3,0.89,36,9,8,TRUE,2,30,Male,13,IT,Executive," $40,000 ",3,5,Higher Salary,,,,,,,,,,,,
920,3,3.4220,4,1,0,4,0.71,49,8,10,TRUE,10,38,Male,16,IT,Assistant," $40,000 ",1,5,Career Change,,,,,,,,,,,,
921,10,0.0000,3,10,0,9,0.64,35,7,5,TRUE,5,30,Female,6,HR,Analyst," $40,000 ",4,4,Higher Salary,,,,,,,,,,,,
922,3,3.1866,0,2,0,5,0.67,36,7,4,TRUE,9,32,Male,10,Marketing,Analyst," $40,000 ",3,3,Personal Reasons,,,,,,,,,,,,
923,10,0.0000,8,3,1,6,0.5,34,2,5,FALSE,6,36,Female,14,IT,Executive," $40,000 ",4,5,Relocation,,,,,,,,,,,,
924,2,2.6583,8,2,0,1,0.86,47,7,12,TRUE,8,45,Female,16,Marketing,Manager," $40,000 ",3,4,Higher Salary,,,,,,,,,,,,
925,8,0.0000,3,3,0,4,0.69,41,9,9,TRUE,8,59,Male,17,Marketing,Assistant," $41,308 ",5,8,Higher Salary,,,,,,,,,,,,
926,8,0.4097,8,8,1,4,0.73,35,6,5,FALSE,7,56,Female,20,Sales,Executive," $40,805 ",5,4,Personal Reasons,,,,,,,,,,,,
927,8,2.2577,9,6,2,10,0.5,30,6,5,FALSE,5,51,Male,12,HR,Analyst," $40,000 ",5,8,Career Change,,,,,,,,,,,,
928,2,2.8137,0,7,1,8,0.79,33,8,4,FALSE,2,52,Male,14,Marketing,Clerk," $40,000 ",2,6,Higher Salary,,,,,,,,,,,,
929,9,0.0000,4,10,2,8,0.63,48,7,6,TRUE,10,26,Female,5,HR,Manager," $40,000 ",3,5,Personal Reasons,,,,,,,,,,,,
930,7,1.7558,0,10,2,10,0.89,41,7,8,FALSE,10,35,Female,12,Sales,Clerk," $40,000 ",2,4,Career Change,,,,,,,,,,,,
931,5,2.4703,3,6,1,6,0.75,44,8,12,TRUE,5,32,Male,7,HR,Executive," $40,000 ",4,4,N/A,,,,,,,,,,,,
932,7,1.4344,4,1,0,8,0.75,32,7,9,FALSE,7,30,Male,8,IT,Analyst," $40,000 ",2,4,Career Change,,,,,,,,,,,,
933,8,1.4378,2,3,0,9,0.96,49,9,11,TRUE,7,55,Female,18,Marketing,Assistant," $40,000 ",4,9,N/A,,,,,,,,,,,,
934,9,2.2480,1,1,0,5,0.5,37,3,6,FALSE,2,33,Female,11,HR,Clerk," $40,000 ",4,4,Relocation,,,,,,,,,,,,
935,2,5.0000,5,10,1,1,0.69,40,7,5,FALSE,7,56,Female,14,Finance,Assistant," $40,000 ",4,9,Personal Reasons,,,,,,,,,,,,
936,6,2.9065,2,9,2,1,1,45,10,11,TRUE,6,56,Female,19,HR,Analyst," $40,000 ",2,10,Career Change,,,,,,,,,,,,
937,9,2.4678,9,9,1,2,0.91,38,10,8,FALSE,7,22,Male,7,Marketing,Clerk," $40,000 ",3,6,N/A,,,,,,,,,,,,
938,6,3.1133,0,5,0,2,0.68,32,6,5,FALSE,8,61,Female,15,Sales,Assistant," $40,000 ",2,10,N/A,,,,,,,,,,,,
939,2,2.8588,4,4,0,5,0.5,34,3,5,FALSE,4,43,Male,8,Sales,Assistant," $40,000 ",3,7,Relocation,,,,,,,,,,,,
940,1,4.0141,1,9,2,7,0.92,49,8,11,FALSE,1,50,Male,14,Marketing,Clerk," $40,000 ",3,10,Retirement,,,,,,,,,,,,
941,3,4.4710,1,9,2,7,1,43,4,6,FALSE,8,29,Female,11,IT,Analyst," $40,000 ",4,3,Personal Reasons,,,,,,,,,,,,
942,5,3.1882,3,3,0,4,0.8,44,10,9,TRUE,8,32,Male,12,IT,Assistant," $40,000 ",2,8,Retirement,,,,,,,,,,,,
943,7,0.2708,3,5,1,4,0.67,35,8,4,TRUE,3,62,Female,19,Sales,Executive," $40,243 ",3,3,Career Change,,,,,,,,,,,,
944,10,0.0000,3,3,0,10,0.56,33,6,11,FALSE,3,58,Male,17,Sales,Clerk," $41,780 ",5,1,Personal Reasons,,,,,,,,,,,,
945,10,0.0000,6,10,0,3,1,37,8,6,FALSE,5,35,Female,12,Marketing,Manager," $40,000 ",3,10,Relocation,,,,,,,,,,,,
946,3,2.3252,0,2,0,2,0.85,48,8,10,TRUE,3,51,Male,12,IT,Manager," $40,000 ",5,5,Career Change,,,,,,,,,,,,
947,9,1.2659,7,1,0,3,0.58,34,7,4,TRUE,5,56,Male,21,Sales,Analyst," $44,681 ",2,2,Personal Reasons,,,,,,,,,,,,
948,10,0.0000,9,10,2,8,0.97,42,9,8,FALSE,8,42,Female,17,IT,Executive," $40,000 ",2,10,Personal Reasons,,,,,,,,,,,,
949,4,4.4744,8,2,0,1,0.91,45,10,10,TRUE,1,58,Female,18,Sales,Assistant," $40,000 ",2,6,Retirement,,,,,,,,,,,,
950,10,0.3643,9,8,0,4,0.79,30,7,8,FALSE,2,26,Male,8,HR,Manager," $40,000 ",3,10,Career Change,,,,,,,,,,,,
951,2,3.9719,5,8,3,7,0.95,42,9,9,FALSE,2,40,Male,10,Finance,Analyst," $40,000 ",1,9,Relocation,,,,,,,,,,,,
952,3,5.0000,3,3,0,5,0.5,40,5,7,FALSE,4,35,Female,12,HR,Executive," $40,000 ",3,1,Relocation,,,,,,,,,,,,
953,5,1.9069,5,7,1,2,0.69,37,7,6,FALSE,9,47,Male,12,Sales,Executive," $40,000 ",3,4,Career Change,,,,,,,,,,,,
954,3,2.7398,9,7,2,1,0.62,37,5,5,TRUE,2,25,Female,1,Finance,Analyst," $40,000 ",4,1,Career Change,,,,,,,,,,,,
955,5,1.4889,6,2,0,6,0.61,43,8,11,TRUE,9,46,Male,5,Finance,Analyst," $40,000 ",4,1,N/A,,,,,,,,,,,,
956,4,0.6658,5,9,4,5,0.63,42,6,8,TRUE,7,63,Female,16,Sales,Assistant," $40,000 ",3,8,Higher Salary,,,,,,,,,,,,
957,10,0.0000,0,3,0,3,0.59,32,7,6,FALSE,10,46,Male,14,Sales,Analyst," $40,000 ",5,2,Retirement,,,,,,,,,,,,
958,3,3.5641,4,2,0,9,0.5,33,2,8,TRUE,8,39,Female,12,IT,Assistant," $40,000 ",4,1,Career Change,,,,,,,,,,,,
959,6,3.6021,7,3,0,3,1,49,6,10,FALSE,1,61,Female,16,Sales,Assistant," $40,000 ",3,8,Career Change,,,,,,,,,,,,
960,8,0.6080,7,2,1,2,1,44,8,8,FALSE,5,29,Male,9,Marketing,Clerk," $40,000 ",1,4,Higher Salary,,,,,,,,,,,,
961,4,2.4406,9,8,1,5,1,44,10,10,TRUE,9,60,Female,17,Sales,Executive," $40,000 ",5,3,Higher Salary,,,,,,,,,,,,
962,9,1.8560,8,5,0,9,0.85,42,7,7,FALSE,4,61,Male,15,Marketing,Executive," $40,000 ",2,4,Personal Reasons,,,,,,,,,,,,
963,6,2.2401,3,3,0,8,0.62,38,7,4,FALSE,2,35,Female,10,Sales,Executive," $40,000 ",3,5,Relocation,,,,,,,,,,,,
964,5,2.4889,9,5,0,6,0.85,39,9,10,FALSE,6,53,Female,18,IT,Clerk," $40,000 ",3,1,Retirement,,,,,,,,,,,,
965,3,2.9705,5,8,2,3,0.76,41,7,7,TRUE,2,59,Female,14,Marketing,Assistant," $40,000 ",5,1,Personal Reasons,,,,,,,,,,,,
966,5,1.6438,6,7,0,6,0.92,43,9,7,FALSE,3,54,Male,13,HR,Assistant," $40,000 ",4,3,Career Change,,,,,,,,,,,,
967,5,3.0366,4,6,2,5,0.67,30,7,5,TRUE,8,44,Female,9,Marketing,Analyst," $40,000 ",4,6,Higher Salary,,,,,,,,,,,,
968,4,2.7986,7,1,0,1,0.76,43,8,7,FALSE,3,36,Male,4,IT,Clerk," $40,000 ",4,1,N/A,,,,,,,,,,,,
969,6,1.4263,2,10,1,5,1,43,10,10,TRUE,2,54,Female,14,Marketing,Analyst," $40,000 ",2,2,Relocation,,,,,,,,,,,,
970,3,3.6818,7,1,0,7,0.5,37,4,8,FALSE,6,46,Male,15,Sales,Clerk," $40,000 ",5,7,Personal Reasons,,,,,,,,,,,,
971,10,0.4215,4,1,0,9,1,45,10,8,TRUE,3,38,Male,11,Sales,Analyst," $40,000 ",5,1,N/A,,,,,,,,,,,,
972,1,3.7874,0,10,2,1,0.5,43,5,6,TRUE,1,54,Male,15,IT,Manager," $40,000 ",4,7,Relocation,,,,,,,,,,,,
973,7,1.6777,5,8,2,3,0.87,30,8,6,FALSE,3,23,Female,7,Finance,Executive," $40,000 ",4,4,N/A,,,,,,,,,,,,
974,7,2.6971,1,8,0,8,0.73,45,5,4,FALSE,6,35,Male,9,Sales,Executive," $40,000 ",1,10,Higher Salary,,,,,,,,,,,,
975,4,1.6270,6,7,0,6,1,47,4,9,FALSE,3,61,Female,12,HR,Assistant," $40,000 ",1,6,Personal Reasons,,,,,,,,,,,,
976,9,1.5863,8,6,2,5,0.91,36,7,9,FALSE,9,61,Male,20,IT,Manager," $42,885 ",3,8,Personal Reasons,,,,,,,,,,,,
977,2,4.0945,2,4,1,10,0.6,44,6,8,TRUE,7,60,Male,21,Marketing,Executive," $47,255 ",3,9,Relocation,,,,,,,,,,,,
978,1,4.1782,9,1,0,2,1,46,5,11,FALSE,5,27,Male,5,Marketing,Assistant," $40,000 ",5,6,N/A,,,,,,,,,,,,
979,3,3.0448,3,9,2,3,0.61,48,7,7,TRUE,2,27,Male,7,HR,Manager," $40,000 ",5,9,Higher Salary,,,,,,,,,,,,
980,7,1.3304,3,1,0,2,0.68,42,7,12,FALSE,9,24,Female,6,Sales,Executive," $40,000 ",2,4,Career Change,,,,,,,,,,,,
981,9,3.4421,3,4,0,1,1,38,10,9,TRUE,5,28,Male,9,IT,Analyst," $40,000 ",2,6,Personal Reasons,,,,,,,,,,,,
982,2,4.7025,2,3,0,7,0.82,44,9,9,TRUE,7,29,Male,13,HR,Clerk," $40,000 ",1,8,Career Change,,,,,,,,,,,,
983,6,1.7037,4,7,2,3,0.5,32,2,5,TRUE,9,63,Female,22,Sales,Manager," $45,331 ",3,9,Higher Salary,,,,,,,,,,,,
984,3,3.6091,8,5,0,7,0.68,30,5,4,FALSE,4,36,Male,9,IT,Assistant," $40,000 ",1,3,Personal Reasons,,,,,,,,,,,,
985,5,1.9883,7,5,0,7,0.91,45,8,8,FALSE,9,50,Male,16,Marketing,Manager," $40,000 ",1,2,Personal Reasons,,,,,,,,,,,,
986,9,0.0000,9,4,1,8,0.73,37,7,9,TRUE,1,54,Male,19,IT,Assistant," $40,000 ",3,6,N/A,,,,,,,,,,,,
987,3,2.9933,1,1,0,1,0.79,42,8,5,TRUE,6,51,Male,16,Finance,Manager," $40,000 ",2,4,Career Change,,,,,,,,,,,,
988,1,5.0000,8,5,2,5,0.8,37,8,7,TRUE,2,60,Female,17,IT,Assistant," $40,000 ",3,1,N/A,,,,,,,,,,,,
989,5,3.0385,9,4,0,10,0.52,46,6,10,TRUE,8,48,Female,15,Finance,Executive," $40,000 ",4,8,Retirement,,,,,,,,,,,,
990,1,2.8686,1,10,3,9,0.59,43,7,10,TRUE,5,57,Male,14,IT,Analyst," $40,000 ",4,9,Career Change,,,,,,,,,,,,
991,8,1.1791,6,8,1,7,0.77,36,7,8,FALSE,3,50,Female,13,Finance,Executive," $40,000 ",4,9,Career Change,,,,,,,,,,,,
992,7,1.5954,4,2,0,1,0.67,44,7,5,TRUE,2,59,Female,14,Marketing,Analyst," $40,000 ",5,2,Retirement,,,,,,,,,,,,
993,2,3.4901,6,8,3,8,1,45,6,11,FALSE,8,54,Male,17,Sales,Executive," $40,000 ",2,9,Higher Salary,,,,,,,,,,,,
994,9,0.0000,4,1,0,3,0.63,48,8,9,FALSE,7,58,Female,17,Finance,Executive," $40,000 ",2,7,Higher Salary,,,,,,,,,,,,
995,5,3.4013,5,4,1,4,0.67,35,7,4,FALSE,9,48,Male,11,Finance,Manager," $40,000 ",5,5,Personal Reasons,,,,,,,,,,,,
996,7,1.9961,7,3,0,4,0.5,30,5,5,TRUE,8,54,Female,15,Marketing,Clerk," $40,000 ",1,7,Relocation,,,,,,,,,,,,
997,4,4.6040,0,5,1,10,0.65,41,6,4,TRUE,4,25,Female,8,Finance,Assistant," $40,000 ",4,9,N/A,,,,,,,,,,,,
998,1,4.7964,0,5,0,8,1,47,9,10,TRUE,2,43,Female,18,HR,Assistant," $41,900 ",4,8,Relocation,,,,,,,,,,,,
999,8,0.4324,4,5,0,1,0.75,45,6,8,TRUE,2,23,Male,9,Marketing,Assistant," $40,000 ",1,6,Personal Reasons,,,,,,,,,,,,
1000,1,4.8642,0,4,0,8,0.64,41,7,5,FALSE,2,31,Female,2,HR,Analyst," $40,000 ",3,4,Relocation,,,,,,,,,,,,
